Zirport ID,Name ,City ,Country ,IATA,ICAO,Latitude,longitude ,Altidude,Time Zone,DST,Database time zone,Type of Airport,Source
11829,Barstow Daggett Airport,Daggett,United States,DAG,KDAG,34.85,-116.79,1930,\N,\N,\N,airport,OurAirports
11830,Deming Municipal Airport,Deming,United States,DMN,KDMN,32.26,-107.72,4314,\N,\N,\N,airport,OurAirports
11831,Desert Rock Airport,Mercury,United States,DRA,KDRA,36.62,-116.03,3314,\N,\N,\N,airport,OurAirports
11832,Needles Airport,Needles,United States,EED,KEED,34.77,-114.62,983,\N,\N,\N,airport,OurAirports
11833,Duke Field,Crestview,United States,EGI,KEGI,30.65,-86.52,191,\N,\N,\N,airport,OurAirports
11834,Murray Field,Eureka,United States,EKA,KEKA,40.80,-124.11,7,\N,\N,\N,airport,OurAirports
11835,San Marcos Regional Airport,San Marcos,United States,\N,KHYI,29.89,-97.86,597,\N,\N,\N,airport,OurAirports
11836,Sawyer County Airport,Hayward,United States,HYR,KHYR,46.03,-91.44,1216,\N,\N,\N,airport,OurAirports
11837,Kimble County Airport,Junction,United States,JCT,KJCT,30.51,-99.76,1749,\N,\N,\N,airport,OurAirports
11838,Monticello Municipal Ellis Field,Monticello,United States,\N,KLLQ,33.64,-91.75,270,\N,\N,\N,airport,OurAirports
11839,Derby Field,Lovelock,United States,LOL,KLOL,40.07,-118.57,3904,\N,\N,\N,airport,OurAirports
11840,Mobridge Municipal Airport,Mobridge,United States,MBG,KMBG,45.55,-100.41,1716,\N,\N,\N,airport,OurAirports
11841,Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,United States,MCB,KMCB,31.18,-90.47,413,\N,\N,\N,airport,OurAirports
11842,Southern Illinois Airport,Carbondale/Murphysboro,United States,MDH,KMDH,37.78,-89.25,411,\N,\N,\N,airport,OurAirports
11843,Mc Entire Joint National Guard Base,Eastover,United States,MMT,KMMT,33.92,-80.80,254,\N,\N,\N,airport,OurAirports
11844,Brunswick Executive Airport,Brunswick,United States,NHZ,KNHZ,43.89,-69.94,72,\N,\N,\N,airport,OurAirports
11845,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,United States,NRB,KNRB,30.39,-81.42,15,\N,\N,\N,airport,OurAirports
11846,Orangeburg Municipal Airport,Orangeburg,United States,OGB,KOGB,33.46,-80.86,195,\N,\N,\N,airport,OurAirports
11847,Columbus Municipal Airport,Columbus,United States,\N,KOLU,41.45,-97.34,1447,\N,\N,\N,airport,OurAirports
11848,Ottumwa Regional Airport,Ottumwa,United States,OTM,KOTM,41.11,-92.45,845,\N,\N,\N,airport,OurAirports
11849,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,OZR,KOZR,31.28,-85.71,301,\N,\N,\N,airport,OurAirports
11850,Ralph Wenz Field,Pinedale,United States,PWY,KPNA,42.80,-109.81,7102,\N,\N,\N,airport,OurAirports
11851,Dutchess County Airport,Poughkeepsie,United States,POU,KPOU,41.63,-73.88,165,\N,\N,\N,airport,OurAirports
11852,New Richmond Regional Airport,New Richmond,United States,\N,KRNH,45.15,-92.54,998,\N,\N,\N,airport,OurAirports
11853,Russell Municipal Airport,Russell,United States,RSL,KRSL,38.87,-98.81,1862,\N,\N,\N,airport,OurAirports
11854,Redwood Falls Municipal Airport,Redwood Falls,United States,RWF,KRWF,44.55,-95.08,1024,\N,\N,\N,airport,OurAirports
11855,Salinas Municipal Airport,Salinas,United States,SNS,KSNS,36.66,-121.61,85,\N,\N,\N,airport,OurAirports
11856,Sonora Municipal Airport,Sonora,United States,\N,KSOA,30.59,-100.65,2140,\N,\N,\N,airport,OurAirports
11857,Saline County Regional Airport,Benton,United States,\N,KSUZ,34.59,-92.48,390,\N,\N,\N,airport,OurAirports
11858,Tonopah Airport,Tonopah,United States,TPH,KTPH,38.06,-117.09,5430,\N,\N,\N,airport,OurAirports
11859,Aurora State Airport,Aurora,United States,\N,KUAO,45.25,-122.77,200,\N,\N,\N,airport,OurAirports
11860,Ukiah Municipal Airport,Ukiah,United States,UKI,KUKI,39.13,-123.20,614,\N,\N,\N,airport,OurAirports
11861,University Oxford Airport,Oxford,United States,UOX,KUOX,34.38,-89.54,452,\N,\N,\N,airport,OurAirports
11862,Huntsville Regional Airport,Huntsville,United States,HTV,KUTS,30.75,-95.59,363,\N,\N,\N,airport,OurAirports
11863,Miller Field,Valentine,United States,VTN,KVTN,42.86,-100.55,2596,\N,\N,\N,airport,OurAirports
11864,Winnemucca Municipal Airport,Winnemucca,United States,WMC,KWMC,40.90,-117.81,4308,\N,\N,\N,airport,OurAirports
11865,West Woodward Airport,Woodward,United States,WWR,KWWR,36.44,-99.52,2189,\N,\N,\N,airport,OurAirports
11866,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,\N,KXMR,28.47,-80.57,10,\N,\N,\N,airport,OurAirports
11867,Homey (Area 51) Airport,Groom Lake,United States,\N,KXTA,37.24,-115.81,4462,\N,\N,\N,airport,OurAirports
11868,Zanesville Municipal Airport,Zanesville,United States,ZZV,KZZV,39.94,-81.89,900,\N,\N,\N,airport,OurAirports
11869,GjadÌÇr Air Base,GjadÌÇr,Albania,\N,LAGJ,41.90,19.60,23,\N,\N,\N,airport,OurAirports
11870,KukÌÇs Airport,KukÌÇs,Albania,\N,LAKU,42.03,20.42,1120,\N,\N,\N,airport,OurAirports
11871,KuÌ¤ovÌÇ Air Base,KuÌ¤ovÌÇ,Albania,\N,LAKV,40.77,19.90,135,\N,\N,\N,airport,OurAirports
11872,VlorÌÇ Air Base,VlorÌÇ,Albania,\N,LAVL,40.48,19.47,3,\N,\N,\N,airport,OurAirports
11873,Haskovo Malevo Airport,Haskovo,Bulgaria,\N,LBHS,41.98,25.59,160,\N,\N,\N,airport,OurAirports
11874,Gabrovnitsa Air Base,Gabrovnitsa,Bulgaria,\N,LBMG,43.54,23.27,626,\N,\N,\N,airport,OurAirports
11875,Graf Ignatievo Air Base,Graf Ignatievo,Bulgaria,\N,LBPG,42.29,24.71,190,\N,\N,\N,airport,OurAirports
11876,Dolna Mitropoliya Air Base,Dolna Mitropoliya,Bulgaria,\N,LBPL,43.45,24.50,330,\N,\N,\N,airport,OurAirports
11877,Balchik Air Base,Balchik,Bulgaria,\N,LBWB,43.42,28.18,660,\N,\N,\N,airport,OurAirports
11878,Cuatro Vientos Airport,Madrid,Spain,ECV,LECU,40.37,-3.79,2269,\N,\N,\N,airport,OurAirports
11879,CastellÌ?n-Costa Azahar Airport,CastellÌ?n de la Plana,Spain,CDT,LEDS,40.21,0.07,1145,\N,\N,\N,airport,OurAirports
11880,Teruel Airport,Teruel,Spain,TEV,LETL,40.40,-1.22,3380,\N,\N,\N,airport,OurAirports
11881,Blois-Le Breuil Airport,Blois/Le Breuil,France,\N,LFOQ,47.68,1.21,398,\N,\N,\N,airport,OurAirports
11882,Trento-Mattarello Airport,Trento (TN),Italy,\N,LIDT,46.02,11.12,610,\N,\N,\N,airport,OurAirports
11883,Alessandria Airport,Alessandria,Italy,\N,LILA,44.93,8.63,299,\N,\N,\N,airport,OurAirports
11884,Biella-Cerrione Airport,Biella (BI),Italy,\N,LILE,45.50,8.10,920,\N,\N,\N,airport,OurAirports
11885,Vercelli Airport,Vercelli,Italy,\N,LILI,45.31,8.42,417,\N,\N,\N,airport,OurAirports
11886,Casale Monferrato Airport,Casale Monferrato,Italy,\N,LILM,45.11,8.46,377,\N,\N,\N,airport,OurAirports
11887,Varese-Venegono Airport,Varese,Italy,\N,LILN,45.74,8.89,1050,\N,\N,\N,airport,OurAirports
11888,Novi Ligure Airport,Novi Ligure,Italy,\N,LIMR,44.78,8.79,607,\N,\N,\N,airport,OurAirports
11889,Sarzana-Luni Air Base,Sarzana (SP),Italy,QLP,LIQW,44.09,9.99,45,\N,\N,\N,airport,OurAirports
11890,CÌ¢mpia Turzii Air Base,CÌ¢mpia Turzii,Romania,\N,LRCT,46.50,23.89,1083,\N,\N,\N,airport,OurAirports
11891,M€ÄrculeÙti International Airport,M€ÄrculeÙti,Moldova,\N,LUBM,47.86,28.21,312,\N,\N,\N,airport,OurAirports
11892,Cahul International Airport,Cahul,Moldova,\N,LUCH,45.84,28.26,652,\N,\N,\N,airport,OurAirports
11893,Tiraspol Airport,Tiraspol,Moldova,\N,LUTR,46.87,29.59,141,\N,\N,\N,airport,OurAirports
11894,Batajnica Air Base,Batajnica,Serbia,BJY,LYBT,44.94,20.26,265,\N,\N,\N,airport,OurAirports
11895,Rubelsanto Airport,Rubelsanto,Guatemala,RUV,MGRB,15.99,-90.45,426,\N,\N,\N,airport,OurAirports
11896,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,XPL,MHSC,14.38,-87.62,2061,\N,\N,\N,airport,OurAirports
11897,Upala Airport,Upala,Costa Rica,UPL,MRUP,10.89,-85.02,184,\N,\N,\N,airport,OurAirports
11898,San Nicolas De Bari Airport,San NicolÌÁs,Cuba,QSN,MUNB,22.76,-81.92,49,\N,\N,\N,airport,OurAirports
11899,San Julian Air Base,Pinar Del Rio,Cuba,SNJ,MUSJ,22.10,-84.15,98,\N,\N,\N,airport,OurAirports
11900,King Salman Abdulaziz Airport,,Saudi Arabia,DWD,OEDM,24.45,44.12,3026,\N,\N,\N,airport,OurAirports
11901,King Khaled Air Base,,Saudi Arabia,KMX,OEKM,18.30,42.80,6778,\N,\N,\N,airport,OurAirports
11902,Riyadh Air Base,Riyadh,Saudi Arabia,XXN,OERY,24.71,46.73,2082,\N,\N,\N,airport,OurAirports
11903,Jam Airport,Kangan,Iran,KNR,OIBJ,27.82,52.35,2173,\N,\N,\N,airport,OurAirports
11904,Hamadan Air Base,Hamadan,Iran,\N,OIHS,35.21,48.65,5609,\N,\N,\N,airport,OurAirports
11905,Payam International Airport,Karaj,Iran,PYK,OIIP,35.78,50.83,4170,\N,\N,\N,airport,OurAirports
11906,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,XIJ,OKAJ,28.93,47.79,409,\N,\N,\N,airport,OurAirports
11907,Rayak Air Base,Rayak,Lebanon,\N,OLRA,33.85,35.99,3018,\N,\N,\N,airport,OurAirports
11908,Mirpur Khas Air Base,Mirpur Khas,Pakistan,\N,OPMK,25.68,69.07,180,\N,\N,\N,airport,OurAirports
11909,Minhas Air Base,Kamra,Pakistan,ATG,OPMS,33.87,72.40,1023,\N,\N,\N,airport,OurAirports
11910,Rafiqui Air Base,Shorkot,Pakistan,\N,OPRQ,30.76,72.28,492,\N,\N,\N,airport,OurAirports
11911,Faisal Air Base,Karachi,Pakistan,\N,OPSF,24.87,67.12,29,\N,\N,\N,airport,OurAirports
11912,Mushaf Air Base,Sargodha,Pakistan,SGI,OPSR,32.05,72.67,614,\N,\N,\N,airport,OurAirports
11913,Qayyarah West Airport,Qayyarah,Iraq,RQW,ORQW,35.77,43.13,749,\N,\N,\N,airport,OurAirports
11914,Al Sahra Army Air Field,Tikrit,Iraq,\N,ORSH,34.67,43.54,451,\N,\N,\N,airport,OurAirports
11915,Tall Afar Army Air Field,Tall Afar,Iraq,\N,ORTF,36.28,42.40,996,\N,\N,\N,airport,OurAirports
11916,Al Taji Army Air Field,Taji,Iraq,\N,ORTI,33.52,44.26,121,\N,\N,\N,airport,OurAirports
11917,Ubaydah Bin Al Jarrah Airport,Al Cut,Iraq,\N,ORUB,32.48,45.76,68,\N,\N,\N,airport,OurAirports
11918,Nenana Municipal Airport,Nenana,United States,ENN,PANN,64.55,-149.07,362,\N,\N,\N,airport,OurAirports
11919,Wasilla Airport,Wasilla,United States,WWA,PAWS,61.57,-149.54,354,\N,\N,\N,airport,OurAirports
11920,Gangshan Air Force Base,Gangshan,Taiwan,\N,RCAY,22.78,120.26,34,\N,\N,\N,airport,OurAirports
11921,Asahikawa Airfield,,Japan,\N,RJCA,43.79,142.37,377,\N,\N,\N,airport,OurAirports
11922,Iwakuni Marine Corps Air Station,Iwakuni,Japan,IWK,RJOI,34.14,132.24,7,\N,\N,\N,airport,OurAirports
11923,Utsunomiya Airport,,Japan,\N,RJTU,36.51,139.87,334,\N,\N,\N,airport,OurAirports
11924,Jungwon Air Base/Chungju Airport,,South Korea,\N,RKTI,37.03,127.89,281,\N,\N,\N,airport,OurAirports
11925,Ie Jima Airport,Ie,Japan,IEJ,RORE,26.72,127.79,246,\N,\N,\N,airport,OurAirports
11926,Allah Valley Airport,Surallah,Philippines,AAV,RPMA,6.37,124.75,659,\N,\N,\N,airport,OurAirports
11927,Bislig Airport,,Philippines,BPH,RPMF,8.20,126.32,12,\N,\N,\N,airport,OurAirports
11928,Mati National Airport,,Philippines,MXI,RPMQ,6.95,126.27,156,\N,\N,\N,airport,OurAirports
11929,Presidente NÌ©stor Kirchner Regionsl Airport,Villa Maria,Argentina,\N,SAOV,-32.32,-63.23,670,\N,\N,\N,airport,OurAirports
11930,Chafei Amsei Airport,Barretos,Brazil,BAT,SBBT,-20.58,-48.59,1898,\N,\N,\N,airport,OurAirports
11931,Base de AviaÌ¤Ì£o de TaubatÌ© Airport,TaubatÌ©,Brazil,QHP,SBTA,-23.04,-45.52,1908,\N,\N,\N,airport,OurAirports
11932,Barriles Airport,Tocopilla,Chile,TOQ,SCBE,-22.14,-70.06,3475,\N,\N,\N,airport,OurAirports
11933,Schroeder's field,Cochrane,Chile,\N,SCHR,35.07,-91.74,0,\N,\N,\N,airport,OurAirports
11934,ChaÌ±aral Airport,ChaÌ±aral,Chile,CNR,SCRA,-26.33,-70.61,97,\N,\N,\N,airport,OurAirports
11935,Panguilemo Airport,Talca,Chile,TLX,SCTL,-35.38,-71.60,371,\N,\N,\N,airport,OurAirports
11936,Victoria Airport,Victoria,Chile,ZIC,SCTO,-38.25,-72.35,1148,\N,\N,\N,airport,OurAirports
11937,Las Breas Airport,Taltal,Chile,TTC,SCTT,-25.56,-70.38,2580,\N,\N,\N,airport,OurAirports
11938,Gomez Nino Apiay Air Base,Apiay,Colombia,API,SKAP,4.08,-73.56,1207,\N,\N,\N,airport,OurAirports
11939,CoveÌ±as Airport,CoveÌ±as,Colombia,CVE,SKCV,9.40,-75.69,31,\N,\N,\N,airport,OurAirports
11940,German Olano Air Base,La Dorada,Colombia,PAL,SKPQ,5.48,-74.66,566,\N,\N,\N,airport,OurAirports
11941,Paz De Ariporo Airport,Paz De Ariporo,Colombia,PZA,SKPZ,5.88,-71.89,900,\N,\N,\N,airport,OurAirports
11942,Tunja Airport,Tunja,Colombia,\N,SKTJ,5.54,-73.34,8940,\N,\N,\N,airport,OurAirports
11943,Tres Esquinas Air Base,Tres Esquinas,Colombia,TQS,SKTQ,0.75,-75.23,585,\N,\N,\N,airport,OurAirports
11944,MarandÌ¼a Air Base,MarandÌ¼a,Colombia,\N,SKUA,5.52,-68.69,285,\N,\N,\N,airport,OurAirports
11945,Juan Simons Vela Airport,Rioja,Peru,RIJ,SPJA,-6.07,-77.16,2707,\N,\N,\N,airport,OurAirports
11946,Shumba Airport,JaÌ©n,Peru,JAE,SPJE,-5.59,-78.77,2477,\N,\N,\N,airport,OurAirports
11947,Metropolitano Airport,,Venezuela,\N,SVMP,10.13,-66.79,574,\N,\N,\N,airport,OurAirports
11948,Issyk-Kul International Airport,Tamchy,Kyrgyzstan,IKU,UAFL,42.59,76.71,5425,\N,\N,\N,airport,OurAirports
11949,Kant Air Base,Kant,Kyrgyzstan,\N,UAFW,42.85,74.85,2549,\N,\N,\N,airport,OurAirports
11950,Ayaguz Airport,Ayaguz,Kazakhstan,\N,UASA,47.92,80.45,2119,\N,\N,\N,airport,OurAirports
11951,Chelkar Airport,Chelkar,Kazakhstan,\N,UATR,47.90,59.62,0,\N,\N,\N,airport,OurAirports
11952,Kyzyl-Syr Airport,Kyzyl-Syr,Russia,\N,UENK,63.88,122.78,331,\N,\N,\N,airport,OurAirports
11953,Vilyuisk Airport,Vilyuisk,Russia,VYI,UENW,63.76,121.69,361,\N,\N,\N,airport,OurAirports
11954,Belaya Gora Airport,,Russia,BGN,UESG,68.56,146.23,118,\N,\N,\N,airport,OurAirports
11955,Dzhermuk Airport,Dzhermuk,Armenia,\N,UGEJ,39.82,45.67,0,\N,\N,\N,airport,OurAirports
11956,Kamenny Ruchey Naval Air Base,Sovetskaya Gavan,Russia,\N,UHKG,49.24,140.19,659,\N,\N,\N,airport,OurAirports
11957,Maygatka Airport.,Sovetskaya Gavan,Russia,GVN,UHKM,48.93,140.03,768,\N,\N,\N,airport,OurAirports
11958,Omsukchan Airport,Omsukchan,Russia,\N,UHMF,62.46,155.74,1732,\N,\N,\N,airport,OurAirports
11959,Chaybukha Airport,Chaybukha,Russia,\N,UHMG,61.83,160.55,207,\N,\N,\N,airport,OurAirports
11960,Keperveem Airport,Keperveem,Russia,\N,UHMK,67.85,166.14,623,\N,\N,\N,airport,OurAirports
11961,Magadan-13 Airport,Magadan,Russia,\N,UHMT,59.62,150.92,164,\N,\N,\N,airport,OurAirports
11962,Nikolayevsk-na-Amure Airport,Nikolayevsk-na-Amure Airport,Russia,NLI,UHNN,53.15,140.65,170,\N,\N,\N,airport,OurAirports
11963,Palana Airport,Palana,Russia,\N,UHPL,59.08,159.89,112,\N,\N,\N,airport,OurAirports
11964,Zheleznogorsk Airport,Zheleznogorsk-Ilimsky,Russia,\N,UIBV,56.49,104.11,1946,\N,\N,\N,airport,OurAirports
11965,Gvardeyskoe Air Base,Sarabuz,Ukraine,\N,UKFG,45.12,33.98,721,\N,\N,\N,airport,OurAirports
11966,Saki Air Base,Saki,Ukraine,\N,UKFI,45.09,33.60,36,\N,\N,\N,airport,OurAirports
11967,Dzhankoy Airport,Dzhankoy,Ukraine,\N,UKFY,45.70,34.42,75,\N,\N,\N,airport,OurAirports
11968,Ozerne Air Base,Zhytomyr,Ukraine,\N,UKKO,50.16,28.74,761,\N,\N,\N,airport,OurAirports
11969,Severomorsk-1 Naval Air Base,Severomorsk,Russia,\N,ULAK,69.03,33.42,239,\N,\N,\N,airport,OurAirports
11970,Pushkin Airport,St. Petersburg,Russia,\N,ULLP,59.69,30.34,230,\N,\N,\N,airport,OurAirports
11971,Siversky Air Base,Siversky,Russia,\N,ULLS,59.36,30.04,341,\N,\N,\N,airport,OurAirports
11972,Staraya Russa Air Base,Staraya Russa,Russia,\N,ULNR,57.96,31.38,52,\N,\N,\N,airport,OurAirports
11973,Peski Airport,Petrozavodsk,Russia,\N,ULPP,61.83,34.30,0,\N,\N,\N,airport,OurAirports
11974,Baranavichi Air Base,Baranavichi,Belarus,\N,UMMA,53.10,26.05,0,\N,\N,\N,airport,OurAirports
11975,Babruisk Air Base,Babruisk,Belarus,\N,UMNB,53.11,29.21,502,\N,\N,\N,airport,OurAirports
11976,Severo-Eniseysk Airport,Severo-Eniseysk,Russia,\N,UNIS,60.37,93.01,1706,\N,\N,\N,airport,OurAirports
11977,Sharypovo Airport,Sharypovo,Russia,\N,UNKO,55.45,89.17,1099,\N,\N,\N,airport,OurAirports
11978,Omsk Severny Airport,Omsk,Russia,\N,UNOS,54.97,73.56,0,\N,\N,\N,airport,OurAirports
11979,Nagurskoye,Murmansk,Russia,\N,UODN,80.80,47.66,59,\N,\N,\N,airport,OurAirports
11980,Svetlogorsk Airport,Svetlogorsk,Russia,\N,UOIG,66.84,88.40,394,\N,\N,\N,airport,OurAirports
11981,Valek Airport,Valek,Russia,\N,UOOW,69.40,88.35,108,\N,\N,\N,airport,OurAirports
11982,Khanskaya Air Base,Maykop,Russia,\N,URKH,44.68,40.04,600,\N,\N,\N,airport,OurAirports
11983,Dudinka Airport,Dudinka,Russia,\N,UROD,69.38,86.16,82,\N,\N,\N,airport,OurAirports
11984,Volgodonsk Airport,,Russia,VLK,URRY,47.68,42.07,276,\N,\N,\N,airport,OurAirports
11985,Tashkent East Airport,Tashkent,Uzbekistan,\N,UTTP,41.31,69.39,1574,\N,\N,\N,airport,OurAirports
11986,Myachkovo Airport,Moscow,Russia,\N,UUBM,55.56,37.99,410,\N,\N,\N,airport,OurAirports
11987,Tretyakovo Airport,Lukhovitsy,Russia,\N,UUMT,54.90,39.03,515,\N,\N,\N,airport,OurAirports
11988,Yermolino Airport,Balabanovo,Russia,\N,UUWE,55.23,36.61,640,\N,\N,\N,airport,OurAirports
11989,Inta Airport,Inta,Russia,INA,UUYI,66.05,60.11,184,\N,\N,\N,airport,OurAirports
11990,Izhma Airport,Izhma,Russia,\N,UUYV,65.03,53.97,230,\N,\N,\N,airport,OurAirports
11991,Borisoglebskoye Airport,Kazan,Russia,\N,UWKG,55.87,49.13,213,\N,\N,\N,airport,OurAirports
11992,Zhigansk Airport,Zhigansk,Russia,ZIX,UWKV,66.80,123.36,292,\N,\N,\N,airport,OurAirports
11993,Maksimovka Airport,Ufa,Russia,\N,UWUM,54.83,56.17,325,\N,\N,\N,airport,OurAirports
11994,Buguruslan Severny Airport,Buguruslan,Russia,\N,UWWB,53.72,52.37,728,\N,\N,\N,airport,OurAirports
11995,Bezymyanka Airfield,Samara,Russia,\N,UWWG,53.22,50.33,135,\N,\N,\N,airport,OurAirports
11996,Ratnagiri Airport,,India,RTC,VARG,17.01,73.33,305,\N,\N,\N,airport,OurAirports
11997,Hingurakgoda Air Force Base,Polonnaruwa Town,Sri Lanka,HIM,VCCH,8.05,80.98,170,\N,\N,\N,airport,OurAirports
11998,Kazi Nazrul Islam Airport,Durgapur,India,RDP,VEDG,23.62,87.24,300,\N,\N,\N,airport,OurAirports
11999,Ambala Air Force Station,,India,\N,VIAM,30.37,76.82,909,\N,\N,\N,airport,OurAirports
12000,Sirsa Air Force Station,,India,\N,VISA,29.56,75.01,650,\N,\N,\N,airport,OurAirports
12001,Udhampur Air Force Station,,India,\N,VIUX,32.90,75.16,2066,\N,\N,\N,airport,OurAirports
12002,Sri Sathya Sai Airport,Puttaparthi,India,PUT,VOPN,14.15,77.79,1558,\N,\N,\N,airport,OurAirports
12003,Meiktila Air Base,Meiktila,Burma,\N,VYML,20.89,95.89,699,\N,\N,\N,airport,OurAirports
12004,Changi Air Base (East),Singapore,Singapore,\N,WSAC,1.34,104.01,22,\N,\N,\N,airport,OurAirports
12005,Soltsy-2 Air Base,Soltsy,Russia,\N,XLLL,58.14,30.33,266,\N,\N,\N,airport,OurAirports
12006,Severomorsk-3 Naval Air Base,Severomorsk,Russia,\N,XLMV,68.87,33.72,564,\N,\N,\N,airport,OurAirports
12007,Fedotovo Naval Air Base,Kipelovo,Russia,\N,XLWF,59.19,39.13,574,\N,\N,\N,airport,OurAirports
12008,Lebyazhye Air Base,Kamyshin,Russia,\N,XRWL,50.20,45.21,381,\N,\N,\N,airport,OurAirports
12009,Smolensk North Airport,Smolensk,Russia,LNX,XUBS,54.82,32.03,820,\N,\N,\N,airport,OurAirports
12010,Rtishchevo Air Base,Rtishchevo,Russia,\N,XWPR,52.30,43.72,673,\N,\N,\N,airport,OurAirports
12011,Alpha Airport,Alpha,Australia,ABH,YAPH,-23.65,146.58,1255,\N,\N,\N,airport,OurAirports
12012,Ararat Airport,,Australia,ARY,YARA,-37.31,142.99,1008,\N,\N,\N,airport,OurAirports
12013,Benalla Airport,,Australia,BLN,YBLA,-36.55,146.01,569,\N,\N,\N,airport,OurAirports
12014,Balranald Airport,,Australia,BZD,YBRN,-34.62,143.58,210,\N,\N,\N,airport,OurAirports
12015,Brewarrina Airport,,Australia,BWQ,YBRW,-29.97,146.82,414,\N,\N,\N,airport,OurAirports
12016,Cleve Airport,,Australia,CVC,YCEE,-33.71,136.51,589,\N,\N,\N,airport,OurAirports
12017,Corowa Airport,,Australia,CWW,YCOR,-35.99,146.36,469,\N,\N,\N,airport,OurAirports
12018,Corryong Airport,,Australia,CYG,YCRG,-36.18,147.89,963,\N,\N,\N,airport,OurAirports
12019,Cootamundra Airport,,Australia,CMD,YCTM,-34.62,148.03,1110,\N,\N,\N,airport,OurAirports
12020,Dirranbandi Airport,,Australia,DRN,YDBI,-28.59,148.22,567,\N,\N,\N,airport,OurAirports
12021,Deniliquin Airport,Deniliquin,Australia,DNQ,YDLQ,-35.56,144.95,316,\N,\N,\N,airport,OurAirports
12022,Dysart Airport,,Australia,DYA,YDYS,-22.62,148.36,670,\N,\N,\N,airport,OurAirports
12023,Echuca Airport,,Australia,ECH,YECH,-36.16,144.76,323,\N,\N,\N,airport,OurAirports
12024,Forbes Airport,Forbes,Australia,FRB,YFBS,-33.36,147.93,760,\N,\N,\N,airport,OurAirports
12025,Gunnedah Airport,,Australia,GUH,YGDH,-30.96,150.25,863,\N,\N,\N,airport,OurAirports
12026,Hay Airport,,Australia,HXX,YHAY,-34.53,144.83,305,\N,\N,\N,airport,OurAirports
12027,Hopetoun Airport,,Australia,HTU,YHPN,-35.72,142.36,256,\N,\N,\N,airport,OurAirports
12028,Kerang Airport,,Australia,KRA,YKER,-35.75,143.94,254,\N,\N,\N,airport,OurAirports
12029,Kempsey Airport,,Australia,KPS,YKMP,-31.07,152.77,54,\N,\N,\N,airport,OurAirports
12030,Kingaroy Airport,,Australia,KGY,YKRY,-26.58,151.84,1492,\N,\N,\N,airport,OurAirports
12031,Latrobe Valley Airport,Morwell,Australia,TGN,YLTV,-38.21,146.47,180,\N,\N,\N,airport,OurAirports
12032,Mareeba Airport,,Australia,MRG,YMBA,-17.07,145.42,1560,\N,\N,\N,airport,OurAirports
12033,Ngukurr Airport,,Australia,RPM,YNGU,-14.72,134.75,45,\N,\N,\N,airport,OurAirports
12034,Narromine Airport,,Australia,QRM,YNRM,-32.21,148.23,782,\N,\N,\N,airport,OurAirports
12035,Port Pirie Airport,,Australia,PPI,YPIR,-33.24,137.99,40,\N,\N,\N,airport,OurAirports
12036,Smithton Airport,,Australia,SIO,YSMI,-40.83,145.08,31,\N,\N,\N,airport,OurAirports
12037,Snake Bay Airport,,Australia,SNB,YSNB,-11.42,130.65,173,\N,\N,\N,airport,OurAirports
12038,Stawell Airport,,Australia,SWC,YSWL,-37.07,142.74,807,\N,\N,\N,airport,OurAirports
12039,Tibooburra Airport,,Australia,TYB,YTIB,-29.45,142.06,584,\N,\N,\N,airport,OurAirports
12040,Tumut Airport,,Australia,TUM,YTMU,-35.26,148.24,878,\N,\N,\N,airport,OurAirports
12041,Wangaratta Airport,,Australia,WGT,YWGT,-36.42,146.31,504,\N,\N,\N,airport,OurAirports
12042,Warracknabeal Airport,,Australia,WKB,YWKB,-36.32,142.42,397,\N,\N,\N,airport,OurAirports
12043,Warren Airport,,Australia,QRR,YWRN,-31.73,147.80,669,\N,\N,\N,airport,OurAirports
12044,West Sale Airport,Sale,Australia,SXE,YWSL,-38.09,146.97,72,\N,\N,\N,airport,OurAirports
12045,West Wyalong Airport,West Wyalong,Australia,WWY,YWWL,-33.94,147.19,859,\N,\N,\N,airport,OurAirports
12046,Young Airport,,Australia,NGA,YYNG,-34.26,148.25,1267,\N,\N,\N,airport,OurAirports
12047,Guangzhou MR Air Base,Guanghua,China,LHK,ZHGH,32.39,111.69,0,\N,\N,\N,airport,OurAirports
12048,Shiyan Wudangshan Airport,Shiyan,China,WDS,ZHSY,32.59,110.91,0,\N,\N,\N,airport,OurAirports
12049,Sunchon Air Base,Sunchon,North Korea,\N,ZKSC,39.42,125.89,141,\N,\N,\N,airport,OurAirports
12050,Huatugou Airport,Mengnai,China,HTT,ZLHX,38.20,90.84,2945,\N,\N,\N,airport,OurAirports
12051,Baruun Urt Airport,,Mongolia,UUN,ZMBU,46.66,113.29,3205,\N,\N,\N,airport,OurAirports
12052,Bengbu Airport,Bengbu,China,BFU,ZSBB,32.85,117.32,100,\N,\N,\N,airport,OurAirports
12053,Rugao Air Base,Rugao,China,RUG,ZSRG,32.26,120.50,0,\N,\N,\N,airport,OurAirports
12054,Wuhu Air Base,Wuhu,China,WHU,ZSWU,31.39,118.41,0,\N,\N,\N,airport,OurAirports
